X,Y,Z
46.577,16.055,206.828
46.577,16.154,206.828
46.577,16.253,206.828
46.577,16.352,206.828
46.577,16.451,206.828
46.577,16.55,206.828
46.577,16.748,206.828
46.577,16.847,206.828
46.577,17.046,206.828
46.679,17.267,207.101
46.679,17.366,207.101
46.679,17.465,207.101
46.679,17.564,207.101
46.679,17.664,207.101
46.577,17.739,206.828
46.679,17.763,207.101
46.577,17.938,206.828
46.679,17.961,207.101
46.679,18.16,207.101
46.679,18.259,207.101
46.679,18.458,207.101
46.679,18.557,207.101
46.679,18.656,207.101
46.679,18.755,207.101
46.679,18.854,207.101
46.679,18.954,207.101
46.782,18.979,207.376
46.679,19.152,207.101
46.782,19.178,207.376
46.679,19.251,207.101
46.679,19.45,207.101
46.679,19.549,207.101
46.679,19.748,207.101
46.679,19.847,207.101
46.679,19.946,207.101
46.679,20.045,207.101
46.679,20.145,207.101
46.679,20.244,207.101
46.679,20.343,207.101
46.679,20.442,207.101
46.679,20.541,207.101
46.679,20.641,207.101
46.679,20.839,207.101
46.679,21.038,207.101
46.782,21.065,207.376
46.782,21.264,207.376
46.782,21.364,207.376
46.885,21.392,207.651
46.885,21.491,207.651
46.885,21.591,207.651
46.885,21.69,207.651
46.885,21.79,207.651
46.885,21.889,207.651
46.885,21.989,207.651
46.885,22.088,207.651
46.885,22.188,207.651
46.885,22.287,207.651
46.885,22.387,207.651
46.885,22.486,207.651
46.885,22.586,207.651
46.885,22.685,207.651
46.885,22.785,207.651
46.885,22.884,207.651
46.885,22.984,207.651
46.885,23.083,207.651
46.885,23.282,207.651
46.885,23.481,207.651
46.885,23.581,207.651
46.885,23.78,207.651
46.989,23.911,207.927
46.989,24.011,207.927
46.989,24.11,207.927
46.989,24.21,207.927
46.989,24.31,207.927
46.989,24.409,207.927
46.989,24.509,207.927
46.989,24.608,207.927
46.989,24.708,207.927
46.989,24.808,207.927
46.989,24.907,207.927
46.989,25.007,207.927
46.989,25.107,207.927
46.989,25.206,207.927
46.989,25.306,207.927
46.989,25.406,207.927
46.989,25.505,207.927
46.989,25.605,207.927
46.989,25.704,207.927
46.989,25.804,207.927
46.989,25.904,207.927
46.989,26.003,207.927
46.989,26.103,207.927
46.989,26.203,207.927
46.989,26.402,207.927
46.989,26.501,207.927
47.093,26.736,208.203
47.093,26.836,208.203
47.093,26.936,208.203
46.989,27.0,207.927
46.989,27.099,207.927
46.989,27.199,207.927
47.093,27.335,208.203
47.093,27.534,208.203
47.093,27.634,208.203
47.093,27.734,208.203
47.093,27.834,208.203
47.093,27.933,208.203
47.093,28.033,208.203
47.093,28.133,208.203
47.093,28.233,208.203
47.093,28.332,208.203
47.093,28.432,208.203
47.093,28.532,208.203
47.093,28.632,208.203
47.093,28.731,208.203
47.197,28.87,208.481
47.197,28.97,208.481
47.197,29.069,208.481
47.093,29.23,208.203
47.093,29.33,208.203
47.197,29.369,208.481
47.197,29.469,208.481
47.197,29.569,208.481
47.197,29.669,208.481
47.197,29.769,208.481
47.197,29.869,208.481
47.197,29.968,208.481
47.197,30.068,208.481
47.197,30.168,208.481
47.197,30.268,208.481
47.197,30.368,208.481
47.197,30.468,208.481
47.197,30.568,208.481
47.197,30.668,208.481
47.197,30.768,208.481
47.197,30.868,208.481
47.197,30.967,208.481
47.197,31.067,208.481
47.197,31.167,208.481
47.197,31.267,208.481
47.197,31.367,208.481
47.197,31.467,208.481
47.197,31.567,208.481
47.197,31.667,208.481
47.197,31.767,208.481
47.197,31.866,208.481
47.197,31.966,208.481
47.197,32.066,208.481
47.197,32.166,208.481
47.197,32.266,208.481
47.197,32.466,208.481
47.301,32.609,208.759
47.301,32.709,208.759
47.301,32.809,208.759
47.301,32.909,208.759
47.301,33.109,208.759
47.405,33.154,209.037
47.405,33.554,209.037
47.405,33.654,209.037
47.405,33.754,209.037
47.405,33.855,209.037
47.405,34.055,209.037
47.51,34.201,209.317
47.51,34.401,209.317
47.51,34.502,209.317
47.51,34.602,209.317
47.51,34.702,209.317
47.51,34.803,209.317
47.51,34.903,209.317
47.51,35.003,209.317
47.51,35.103,209.317
47.51,35.204,209.317
47.51,35.304,209.317
47.51,35.605,209.317
47.405,35.858,209.037
47.405,35.958,209.037
47.405,36.058,209.037
47.405,36.158,209.037
47.405,36.259,209.037
47.405,36.359,209.037
47.405,36.459,209.037
47.405,36.559,209.037
47.405,36.659,209.037
47.405,36.759,209.037
47.405,36.96,209.037
47.405,37.16,209.037
47.51,37.41,209.317
47.615,37.661,209.597
47.615,37.762,209.597
47.615,37.862,209.597
47.615,37.963,209.597
47.615,38.063,209.597
47.615,38.163,209.597
47.615,38.264,209.597
47.615,38.364,209.597
47.615,38.465,209.597
47.615,38.565,209.597
47.615,38.666,209.597
47.615,38.766,209.597
47.615,38.866,209.597
47.615,38.967,209.597
47.615,39.067,209.597
47.615,39.168,209.597
47.615,39.268,209.597
47.615,39.369,209.597
47.615,39.569,209.597
47.721,39.622,209.878
47.665,1.371,204.397
47.966,1.377,205.201
47.665,1.469,204.397
47.866,1.473,204.932
47.966,1.475,205.201
47.866,1.571,204.932
47.866,1.669,204.932
47.866,1.768,204.932
47.866,1.866,204.932
47.866,1.964,204.932
47.866,2.062,204.932
47.866,2.16,204.932
47.866,2.258,204.932
47.866,2.357,204.932
47.866,2.455,204.932
47.866,2.553,204.932
47.866,2.651,204.932
47.866,2.749,204.932
47.866,2.848,204.932
47.866,2.946,204.932
47.866,3.044,204.932
47.866,3.142,204.932
47.866,3.535,204.932
47.966,3.54,205.201
47.966,3.638,205.201
47.966,3.835,205.201
47.966,3.933,205.201
47.966,4.031,205.201
47.966,4.13,205.201
47.966,4.228,205.201
47.966,4.326,205.201
47.966,4.425,205.201
47.966,4.523,205.201
47.966,4.621,205.201
47.966,4.818,205.201
47.966,5.014,205.201
47.966,5.113,205.201
48.068,5.12,205.47
48.068,5.218,205.47
48.068,5.316,205.47
48.068,5.513,205.47
48.068,5.612,205.47
48.068,5.71,205.47
48.068,5.809,205.47
48.068,5.907,205.47
48.068,6.006,205.47
48.068,6.104,205.47
48.068,6.203,205.47
48.068,6.301,205.47
48.068,6.399,205.47
48.068,6.498,205.47
48.068,6.596,205.47
48.068,6.695,205.47
48.068,6.793,205.47
48.068,6.892,205.47
48.068,6.99,205.47
48.068,7.089,205.47
48.068,7.187,205.47
48.068,7.285,205.47
48.068,7.384,205.47
48.068,7.482,205.47
48.068,7.581,205.47
48.068,7.679,205.47
48.068,7.778,205.47
48.068,7.975,205.47
48.169,8.182,205.74
48.169,8.478,205.74
48.169,8.675,205.74
48.169,8.872,205.74
48.27,9.279,206.011
48.27,9.476,206.011
48.27,9.575,206.011
48.27,9.674,206.011
48.27,9.772,206.011
48.27,9.871,206.011
48.27,9.97,206.011
48.27,10.069,206.011
48.27,10.167,206.011
48.27,10.266,206.011
48.27,10.365,206.011
48.27,10.463,206.011
48.27,10.661,206.011
48.27,10.76,206.011
48.372,10.774,206.283
48.372,10.971,206.283
48.27,11.056,206.011
48.372,11.07,206.283
48.27,11.253,206.011
48.372,11.367,206.283
48.372,11.564,206.283
48.372,11.663,206.283
48.372,11.762,206.283
48.372,11.861,206.283
48.372,11.96,206.283
48.372,12.059,206.283
48.372,12.158,206.283
48.372,12.256,206.283
48.372,12.355,206.283
48.372,12.454,206.283
48.372,12.553,206.283
48.372,12.652,206.283
48.474,12.668,206.555
48.474,12.767,206.555
48.474,12.965,206.555
48.474,13.163,206.555
48.474,13.262,206.555
48.474,13.361,206.555
48.474,13.46,206.555
48.474,13.559,206.555
48.474,13.658,206.555
48.474,13.757,206.555
48.474,13.856,206.555
48.474,13.955,206.555
48.474,14.054,206.555
48.474,14.153,206.555
48.474,14.351,206.555
48.474,14.648,206.555
48.577,14.865,206.828
48.577,15.064,206.828
48.577,15.262,206.828
48.577,15.46,206.828
48.577,15.559,206.828
48.577,15.757,206.828
48.474,15.836,206.555
48.474,15.935,206.555
48.474,16.033,206.555
48.474,16.132,206.555
48.474,16.231,206.555
48.474,16.33,206.555
48.474,16.429,206.555
48.474,16.528,206.555
48.474,16.726,206.555
48.474,17.023,206.555
48.577,17.244,206.828
48.577,17.442,206.828
48.577,17.541,206.828
48.577,17.739,206.828
48.577,17.839,206.828
48.679,18.061,207.101
48.679,18.259,207.101
48.679,18.358,207.101
48.679,18.458,207.101
48.679,18.557,207.101
48.679,18.656,207.101
48.679,18.755,207.101
48.679,18.854,207.101
48.679,18.954,207.101
48.679,19.053,207.101
48.679,19.152,207.101
48.782,19.376,207.376
48.782,19.575,207.376
48.782,19.774,207.376
48.782,19.873,207.376
48.782,20.072,207.376
48.782,20.271,207.376
48.679,20.442,207.101
48.679,20.541,207.101
48.679,20.641,207.101
48.679,20.839,207.101
48.679,20.938,207.101
48.782,20.966,207.376
48.782,21.364,207.376
48.782,21.463,207.376
48.885,21.491,207.651
48.885,21.69,207.651
48.782,21.86,207.376
48.782,22.059,207.376
48.885,22.188,207.651
48.885,22.287,207.651
48.885,22.387,207.651
48.885,22.486,207.651
48.885,22.586,207.651
48.885,22.685,207.651
48.885,22.785,207.651
48.885,22.884,207.651
48.885,22.984,207.651
48.885,23.083,207.651
48.885,23.183,207.651
48.885,23.282,207.651
48.885,23.382,207.651
48.885,23.481,207.651
48.885,23.581,207.651
48.885,23.68,207.651
48.885,23.78,207.651
48.885,23.879,207.651
48.885,24.078,207.651
48.885,24.178,207.651
48.885,24.277,207.651
48.885,24.377,207.651
48.885,24.476,207.651
48.989,24.608,207.927
48.989,24.708,207.927
48.989,24.808,207.927
48.989,24.907,207.927
48.989,25.007,207.927
48.989,25.107,207.927
48.989,25.206,207.927
48.989,25.306,207.927
48.989,25.406,207.927
48.989,25.505,207.927
48.989,25.605,207.927
48.989,25.704,207.927
48.989,25.804,207.927
48.989,25.904,207.927
48.989,26.003,207.927
48.989,26.103,207.927
48.989,26.203,207.927
48.989,26.402,207.927
48.989,26.501,207.927
49.093,26.636,208.203
49.093,26.836,208.203
49.093,27.035,208.203
49.093,27.135,208.203
49.093,27.335,208.203
49.093,27.435,208.203
49.093,27.534,208.203
48.989,27.597,207.927
49.093,27.634,208.203
49.093,27.834,208.203
49.093,27.933,208.203
49.093,28.033,208.203
49.093,28.133,208.203
49.093,28.233,208.203
49.093,28.332,208.203
49.093,28.432,208.203
49.093,28.532,208.203
49.093,28.632,208.203
49.093,28.731,208.203
49.093,28.831,208.203
49.093,28.931,208.203
49.093,29.131,208.203
49.197,29.169,208.481
49.197,29.269,208.481
49.197,29.369,208.481
49.197,29.569,208.481
49.197,29.669,208.481
49.197,29.769,208.481
49.197,29.869,208.481
49.197,29.968,208.481
49.197,30.068,208.481
49.197,30.168,208.481
49.197,30.268,208.481
49.197,30.368,208.481
49.197,30.468,208.481
49.197,30.568,208.481
49.197,30.668,208.481
49.197,30.768,208.481
49.197,30.868,208.481
49.197,30.967,208.481
49.197,31.067,208.481
49.197,31.167,208.481
49.197,31.267,208.481
49.197,31.367,208.481
49.197,31.467,208.481
49.197,31.567,208.481
49.197,31.667,208.481
49.197,31.767,208.481
49.197,31.866,208.481
49.197,32.066,208.481
49.301,32.509,208.759
49.301,32.709,208.759
49.301,32.909,208.759
49.405,33.154,209.037
49.405,33.354,209.037
49.405,33.554,209.037
49.405,33.654,209.037
49.405,33.754,209.037
49.405,33.855,209.037
49.405,33.955,209.037
49.405,34.055,209.037
49.405,34.155,209.037
49.405,34.255,209.037
49.405,34.355,209.037
49.405,34.556,209.037
49.405,34.656,209.037
49.405,34.856,209.037
49.51,35.103,209.317
49.51,35.204,209.317
49.51,35.404,209.317
49.51,35.605,209.317
49.405,35.658,209.037
49.51,35.705,209.317
49.405,35.758,209.037
49.405,35.858,209.037
49.405,36.058,209.037
49.51,36.307,209.317
49.51,36.708,209.317
49.51,36.808,209.317
49.51,36.909,209.317
49.51,37.009,209.317
49.51,37.109,209.317
49.51,37.21,209.317
49.51,37.31,209.317
49.51,37.41,209.317
49.51,37.511,209.317
49.51,37.611,209.317
49.51,37.711,209.317
49.51,37.912,209.317
49.51,38.012,209.317
49.51,38.213,209.317
49.51,38.313,209.317
49.615,38.364,209.597
49.615,38.565,209.597
49.615,38.666,209.597
49.615,38.766,209.597
49.615,38.866,209.597
49.615,38.967,209.597
49.615,39.067,209.597
49.615,39.168,209.597
49.615,39.268,209.597
49.615,39.369,209.597
49.615,39.569,209.597
49.765,1.373,204.664
49.765,1.569,204.664
49.765,1.667,204.664
49.765,1.765,204.664
49.765,1.961,204.664
49.866,2.062,204.932
49.866,2.258,204.932
49.866,2.455,204.932
49.866,2.651,204.932
49.866,2.848,204.932
49.665,2.938,204.397
49.765,2.942,204.664
49.866,3.044,204.932
49.866,3.142,204.932
49.866,3.339,204.932
49.866,3.437,204.932
49.866,3.633,204.932
49.866,3.731,204.932
49.966,3.736,205.201
49.966,3.933,205.201
49.966,4.031,205.201
49.966,4.13,205.201
49.966,4.228,205.201
49.966,4.326,205.201
49.966,4.425,205.201
49.966,4.523,205.201
49.966,4.621,205.201
49.966,4.72,205.201
49.966,4.818,205.201
49.966,4.916,205.201
49.966,5.014,205.201
49.966,5.113,205.201
49.966,5.211,205.201
49.966,5.309,205.201
49.966,5.408,205.201
49.966,5.506,205.201
49.966,5.604,205.201
49.966,5.703,205.201
49.966,5.801,205.201
49.966,5.899,205.201
49.966,5.998,205.201
49.966,6.096,205.201
49.966,6.194,205.201
49.966,6.293,205.201
49.966,6.391,205.201
50.068,6.596,205.47
50.068,6.793,205.47
50.068,6.892,205.47
50.068,7.089,205.47
50.068,7.187,205.47
50.068,7.285,205.47
50.068,7.384,205.47
50.068,7.482,205.47
50.068,7.581,205.47
50.068,7.679,205.47
50.068,7.778,205.47
50.068,7.876,205.47
50.068,8.073,205.47
50.068,8.27,205.47
50.068,8.368,205.47
50.068,8.565,205.47
50.169,8.675,205.74
50.169,8.774,205.74
50.169,8.872,205.74
50.169,8.971,205.74
50.169,9.07,205.74
50.169,9.168,205.74
50.169,9.267,205.74
50.169,9.365,205.74
50.169,9.661,205.74
50.169,9.76,205.74
50.27,9.871,206.011
50.27,9.97,206.011
50.27,10.069,206.011
50.27,10.266,206.011
50.169,10.45,205.74
50.27,10.463,206.011
50.169,10.548,205.74
50.169,10.647,205.74
50.169,10.844,205.74
50.27,10.858,206.011
50.27,11.056,206.011
50.27,11.154,206.011
50.27,11.352,206.011
50.27,11.451,206.011
50.27,11.549,206.011
50.372,11.663,206.283
50.372,11.762,206.283
50.372,11.861,206.283
50.372,11.96,206.283
50.372,12.059,206.283
50.372,12.158,206.283
50.372,12.256,206.283
50.372,12.355,206.283
50.372,12.454,206.283
50.372,12.553,206.283
50.372,12.652,206.283
50.372,12.751,206.283
50.372,12.849,206.283
50.372,12.948,206.283
50.372,13.047,206.283
50.372,13.146,206.283
50.372,13.245,206.283
50.372,13.344,206.283
50.372,13.442,206.283
50.372,13.64,206.283
50.474,13.856,206.555
50.474,13.955,206.555
50.474,14.153,206.555
50.474,14.252,206.555
50.474,14.351,206.555
50.474,14.45,206.555
50.474,14.549,206.555
50.474,14.648,206.555
50.474,14.747,206.555
50.474,14.846,206.555
50.474,14.945,206.555
50.474,15.044,206.555
50.474,15.143,206.555
50.474,15.242,206.555
50.474,15.341,206.555
50.474,15.44,206.555
50.474,15.539,206.555
50.474,15.638,206.555
50.474,15.737,206.555
50.474,15.836,206.555
50.474,15.935,206.555
50.474,16.033,206.555
50.474,16.132,206.555
50.474,16.231,206.555
50.474,16.33,206.555
50.474,16.429,206.555
50.474,16.528,206.555
50.474,16.627,206.555
50.474,16.726,206.555
50.474,16.825,206.555
50.474,16.924,206.555
50.474,17.023,206.555
50.474,17.122,206.555
50.474,17.221,206.555
50.474,17.32,206.555
50.474,17.419,206.555
50.474,17.617,206.555
50.474,17.815,206.555
50.474,17.914,206.555
50.474,18.013,206.555
50.577,18.037,206.828
50.577,18.235,206.828
50.577,18.334,206.828
50.577,18.433,206.828
50.577,18.631,206.828
50.679,18.755,207.101
50.679,18.954,207.101
50.679,19.053,207.101
50.679,19.152,207.101
50.679,19.251,207.101
50.679,19.351,207.101
50.679,19.45,207.101
50.679,19.549,207.101
50.679,19.648,207.101
50.679,19.748,207.101
50.679,19.847,207.101
50.782,19.873,207.376
50.782,19.972,207.376
50.782,20.072,207.376
50.782,20.171,207.376
50.782,20.271,207.376
50.782,20.37,207.376
50.782,20.569,207.376
50.782,20.668,207.376
50.782,20.867,207.376
50.782,20.966,207.376
50.782,21.165,207.376
50.679,21.236,207.101
50.782,21.264,207.376
50.679,21.534,207.101
50.782,21.562,207.376
50.782,21.662,207.376
50.782,21.86,207.376
50.782,21.96,207.376
50.782,22.159,207.376
50.782,22.258,207.376
50.782,22.357,207.376
50.782,22.457,207.376
50.782,22.556,207.376
50.782,22.655,207.376
50.782,22.755,207.376
50.782,22.854,207.376
50.782,22.953,207.376
50.782,23.053,207.376
50.782,23.152,207.376
50.782,23.252,207.376
50.782,23.351,207.376
50.782,23.45,207.376
50.782,23.55,207.376
50.782,23.649,207.376
50.782,23.748,207.376
50.474,23.753,206.555
50.679,23.816,207.101
50.782,23.848,207.376
50.885,23.979,207.651
50.885,24.178,207.651
50.885,24.277,207.651
50.885,24.377,207.651
50.885,24.576,207.651
50.885,24.675,207.651
50.885,24.775,207.651
50.885,24.874,207.651
50.885,24.974,207.651
50.885,25.073,207.651
50.885,25.173,207.651
50.885,25.272,207.651
50.885,25.372,207.651
50.885,25.471,207.651
50.885,25.869,207.651
50.989,25.904,207.927
50.989,26.103,207.927
50.989,26.203,207.927
50.989,26.302,207.927
50.989,26.402,207.927
50.989,26.601,207.927
50.989,26.8,207.927
51.093,26.936,208.203
50.989,27.099,207.927
51.093,27.135,208.203
50.989,27.199,207.927
50.989,27.398,207.927
50.989,27.597,207.927
50.989,27.697,207.927
50.989,27.797,207.927
50.989,27.896,207.927
50.989,27.996,207.927
50.989,28.096,207.927
50.989,28.295,207.927
50.989,28.494,207.927
50.989,28.594,207.927
51.093,28.632,208.203
51.093,28.731,208.203
51.093,28.931,208.203
51.197,28.97,208.481
51.197,29.069,208.481
51.197,29.269,208.481
51.197,29.369,208.481
51.197,29.469,208.481
51.301,29.608,208.759
51.301,29.708,208.759
51.301,29.808,208.759
51.301,29.908,208.759
51.301,30.008,208.759
51.301,30.108,208.759
51.301,30.208,208.759
51.301,30.309,208.759
51.301,30.409,208.759
51.301,30.509,208.759
51.197,30.568,208.481
51.197,30.768,208.481
51.197,30.868,208.481
51.197,30.967,208.481
51.197,31.067,208.481
51.197,31.167,208.481
51.197,31.267,208.481
51.197,31.367,208.481
51.197,31.467,208.481
51.197,31.567,208.481
51.197,31.667,208.481
51.197,31.767,208.481
51.197,31.866,208.481
51.197,31.966,208.481
51.197,32.066,208.481
51.197,32.166,208.481
51.197,32.266,208.481
51.197,32.366,208.481
51.197,32.466,208.481
51.197,32.566,208.481
51.197,32.666,208.481
51.197,32.766,208.481
51.197,32.865,208.481
51.197,32.965,208.481
51.197,33.065,208.481
51.197,33.265,208.481
51.301,33.409,208.759
51.301,33.509,208.759
51.301,33.609,208.759
51.301,33.709,208.759
51.301,33.809,208.759
51.301,33.91,208.759
51.301,34.01,208.759
51.301,34.11,208.759
51.301,34.21,208.759
51.301,34.31,208.759
51.301,34.41,208.759
51.301,34.51,208.759
51.301,34.71,208.759
51.405,34.756,209.037
51.405,35.157,209.037
51.405,35.257,209.037
51.405,35.357,209.037
51.405,35.457,209.037
51.405,35.557,209.037
51.405,35.658,209.037
51.405,35.758,209.037
51.405,35.858,209.037
51.405,35.958,209.037
51.405,36.058,209.037
51.405,36.158,209.037
51.405,36.259,209.037
51.405,36.359,209.037
51.405,36.459,209.037
51.405,36.559,209.037
51.405,36.659,209.037
51.405,36.759,209.037
51.405,36.86,209.037
51.51,37.009,209.317
51.51,37.21,209.317
51.51,37.41,209.317
51.51,37.511,209.317
